Estacion;Dia_semana;Condicion;Temperatura;Sensacion;Humedad;Velocidad_viento;BiciRentadas;Parte_dia
Invierno;1;Niebla;1.4;-20.014;0.47;110.014;82;Tarde
Invierno;1;Despejado;1.4;-2.998;0.51;12.998;71;Tarde
Invierno;1;Niebla;0.46;-49.978;0.55;169.979;92;Tarde
Invierno;1;Lluvia Leve;0.46;-40.012;0.59;12.998;60;Tarde
Invierno;1;Lluvia Leve;-0.48;-6.001;0.8;12.998;33;Noche
Invierno;1;Lluvia Leve;-0.48;-6.001;0.8;12.998;27;Noche
Invierno;1;Lluvia Leve;-1.42;-80.008;0.93;169.979;13;Noche
Invierno;1;Lluvia Leve;-0.48;-69.976;0.86;190.012;4;Noche
Invierno;2;Niebla;1.4;-40.012;0.86;220.028;3;Mañana
Invierno;2;Niebla;1.4;-2.998;0.86;150.013;22;Tarde
Invierno;2;Niebla;2.34;-0.9982;0.8;110.014;28;Tarde
Invierno;2;Niebla;2.34;-0.9982;0.87;110.014;35;Tarde
Invierno;2;Niebla;2.34;-0.9982;0.87;12.998;61;Tarde
Invierno;2;Niebla;2.34;-0.9982;0.82;12.998;125;Tarde
Invierno;2;Niebla;2.34;-0.9982;0.8;110.014;133;Tarde
Invierno;2;Niebla;2.34;-0.9982;0.8;89.981;99;Tarde
Invierno;2;Niebla;2.34;19.982;0.87;0;83;Noche
Invierno;2;Niebla;2.34;-0.0016;0.93;70.015;41;Noche
Invierno;2;Niebla;2.34;10.016;0.93;60.032;33;Noche
Invierno;2;Niebla;2.34;19.982;0.93;0;20;Noche
Invierno;3;Niebla;2.34;19.982;0.93;0;3;Noche
Invierno;3;Lluvia Leve;2.34;-0.9982;0.93;89.981;7;Noche
Invierno;3;Lluvia Leve;2.34;-0.9982;0.93;89.981;3;Noche
Invierno;3;Lluvia Leve;2.34;-0.9982;0.93;89.981;2;Noche
Invierno;3;Niebla;2.34;10.016;0.93;60.032;7;Mañana
Invierno;3;Niebla;2.34;10.016;0.93;60.032;32;Mañana
Invierno;3;Niebla;3.28;10.016;0.92;70.015;90;Mañana
Invierno;3;Niebla;3.28;10.016;0.93;70.015;197;Mañana
Invierno;3;Niebla;3.28;10.016;0.93;70.015;109;Mañana
Invierno;3;Niebla;4.22;19.982;0.93;89.981;47;Mañana
Invierno;3;Niebla;5.16;3.998;0.87;60.032;52;Mañana
Invierno;3;Niebla;6.1;50.012;0.81;60.032;70;Mañana
Invierno;3;Despejado;10.8;110.006;0.62;190.012;78;Tarde
Invierno;3;Despejado;10.8;110.006;0.58;169.979;75;Tarde
Invierno;3;Despejado;10.8;110.006;0.54;190.012;82;Tarde
Invierno;3;Despejado;9.86;99.974;0.58;260.027;104;Tarde
Invierno;3;Despejado;8.92;59.978;0.57;220.028;197;Tarde
Invierno;3;Despejado;7.98;50.012;0.61;190.012;161;Tarde
Invierno;3;Despejado;7.04;30.014;0.57;279.993;112;Tarde
Invierno;3;Despejado;7.04;3.998;0.49;199.995;76;Noche
Invierno;3;Despejado;7.04;30.014;0.49;279.993;59;Noche
Invierno;3;Despejado;6.1;3.998;0.52;110.014;59;Noche
Invierno;3;Despejado;6.1;19.982;0.52;310.009;28;Noche
Invierno;4;Despejado;4.22;-0.9982;0.56;260.027;13;Noche
Invierno;4;Despejado;4.22;19.982;0.56;0;5;Noche
Invierno;4;Despejado;4.22;19.982;0.56;0;2;Noche
Invierno;4;Despejado;4.22;10.016;0.56;110.014;1;Noche
Invierno;4;Despejado;4.22;10.016;0.56;110.014;1;Noche
Invierno;4;Despejado;3.28;-0.9982;0.6;150.013;6;Mañana
Invierno;4;Despejado;2.34;-20.014;0.6;150.013;35;Mañana
Invierno;4;Despejado;2.34;-20.014;0.55;150.013;101;Mañana
Invierno;4;Despejado;2.34;-20.014;0.55;190.012;249;Mañana
Invierno;4;Niebla;3.28;-0.9982;0.52;150.013;143;Mañana
Invierno;4;Despejado;4.22;-0.9982;0.48;199.995;57;Mañana
Invierno;4;Niebla;5.16;19.982;0.45;110.014;68;Mañana
Invierno;4;Niebla;6.1;59.978;0.42;0;84;Mañana
Invierno;4;Niebla;5.16;30.014;0.45;70.015;98;Tarde
Invierno;4;Niebla;6.1;3.998;0.45;89.981;81;Tarde
Invierno;4;Niebla;7.04;50.012;0.45;12.998;70;Tarde
Invierno;4;Niebla;6.1;3.998;0.49;89.981;91;Tarde
Invierno;4;Niebla;6.1;50.012;0.49;70.015;215;Tarde
Invierno;4;Niebla;4.22;10.016;0.56;12.998;185;Tarde
Invierno;4;Despejado;4.22;-0.9982;0.56;220.028;152;Tarde
Invierno;4;Niebla;4.22;-0.0016;0.6;190.012;126;Noche
Invierno;4;Niebla;3.28;-0.9982;0.6;169.979;57;Noche
Invierno;4;Niebla;3.28;-20.014;0.65;190.012;56;Noche
Invierno;4;Niebla;3.28;-20.014;0.65;220.028;31;Noche
Invierno;5;Niebla;3.28;-0.9982;0.7;169.979;21;Noche
Invierno;5;Niebla;3.28;-0.9982;0.7;169.979;6;Noche
Invierno;5;Lluvia Leve;3.28;-0.0016;0.75;110.014;2;Noche
Invierno;5;Lluvia Leve;2.34;-20.014;0.8;199.995;1;Noche
Invierno;5;Niebla;2.34;10.016;0.87;60.032;1;Noche
Invierno;5;Despejado;3.28;-2.998;0.6;279.993;5;Mañana
Invierno;5;Despejado;2.34;-20.014;0.55;169.979;27;Mañana
Invierno;5;Despejado;1.4;-40.012;0.51;190.012;68;Mañana
Invierno;5;Despejado;1.4;-40.012;0.47;220.028;217;Mañana
Invierno;5;Despejado;1.4;-40.012;0.51;239.994;166;Mañana
Invierno;5;Despejado;1.4;-49.978;0.47;310.009;63;Mañana
Invierno;5;Despejado;2.34;-40.012;0.41;310.009;59;Mañana
Invierno;5;Despejado;2.34;-40.012;0.27;;78;Mañana
Invierno;5;Despejado;1.4;-6.001;0.21;390.007;73;Tarde
Invierno;5;Despejado;1.4;-6.001;0.25;350.008;62;Tarde
Invierno;5;Despejado;-0.48;-80.008;0.26;300.026;65;Tarde
Invierno;5;Despejado;-0.48;-69.976;0.26;239.994;97;Tarde
Invierno;5;Despejado;-1.42;-80.008;0.28;239.994;161;Tarde
Invierno;5;Despejado;-2.36;-80.008;0.3;169.979;120;Tarde
Invierno;5;Despejado;-2.36;-89.974;0.3;220.028;96;Tarde
Invierno;5;Despejado;-3.3;-109.972;0.33;279.993;53;Noche
Invierno;5;Despejado;-4.24;-109.972;0.38;190.012;41;Noche
Invierno;5;Despejado;-5.18;-140.002;0.41;260.027;34;Noche
Invierno;5;Despejado;-5.18;-12.997;0.38;220.028;27;Noche
Invierno;6;Despejado;-6.12;-140.002;0.45;169.979;13;Noche
Invierno;6;Niebla;-6.12;-16;0.41;260.027;12;Noche
Invierno;6;Niebla;-6.12;-140.002;0.41;169.979;11;Noche
Invierno;6;Niebla;-6.12;-140.002;0.41;190.012;7;Noche
Invierno;6;Niebla;-7.06;-149.968;0.48;199.995;3;Noche
Invierno;6;Niebla;-7.06;-140.002;0.44;150.013;2;Mañana
Invierno;6;Despejado;-7.06;-149.968;0.44;;8;Mañana
Invierno;6;Despejado;-7.06;-16;0.44;;27;Mañana
Invierno;6;Despejado;-6.12;-140.002;0.41;169.979;40;Mañana
Invierno;6;Niebla;-6.12;-120.004;0.41;110.014;53;Mañana
Invierno;6;Niebla;-5.18;-109.972;0.38;89.981;63;Mañana
Invierno;6;Niebla;-5.18;-89.974;0.38;70.015;70;Mañana
Invierno;6;Despejado;-4.24;-49.978;0.35;0;84;Tarde
Invierno;6;Despejado;-3.3;-69.976;0.33;70.015;75;Tarde
Invierno;6;Despejado;-2.36;-6.001;0.28;0;103;Tarde
Invierno;6;Despejado;-2.36;-69.976;0.28;12.998;83;Tarde
Invierno;6;Despejado;-2.36;-2.998;0.28;0;67;Tarde
Invierno;6;Despejado;-4.24;-100.006;0.35;12.998;54;Tarde
Invierno;6;Despejado;-4.24;-89.974;0.35;89.981;59;Tarde
Invierno;6;Despejado;-5.18;-109.972;0.45;110.014;45;Noche
Invierno;6;Despejado;-5.18;-89.974;0.41;60.032;39;Noche
Invierno;6;Despejado;-5.18;-6.001;0.49;0;30;Noche
Invierno;6;Despejado;-6.12;-109.972;0.57;70.015;33;Noche
Invierno;0;Despejado;-6.12;-109.972;0.57;70.015;22;Noche
Invierno;0;Despejado;-6.12;-109.972;0.57;70.015;13;Noche
Invierno;0;Despejado;-7.06;-120.004;0.62;89.981;18;Noche
Invierno;0;Despejado;-7.06;-120.004;0.62;89.981;5;Noche
Invierno;0;Niebla;-6.12;-109.972;0.57;70.015;3;Mañana
Invierno;0;Niebla;-6.12;-109.972;0.57;70.015;1;Mañana
Invierno;0;Despejado;-4.24;-89.974;0.58;110.014;2;Mañana
Invierno;0;Despejado;-5.18;-109.972;0.62;110.014;19;Mañana
Invierno;0;Despejado;-3.3;-109.972;0.54;239.994;28;Mañana
Invierno;0;Despejado;-1.42;-89.974;0.46;260.027;58;Mañana
Invierno;0;Despejado;-1.42;-69.976;0.43;150.013;99;Mañana
Invierno;0;Despejado;-0.48;-80.008;0.37;310.009;116;Mañana
Invierno;0;Despejado;-1.42;-89.974;0.33;260.027;87;Tarde
Invierno;0;Despejado;-0.48;-69.976;0.28;239.994;110;Tarde
Invierno;0;Despejado;-0.48;-69.976;0.28;239.994;77;Tarde
Invierno;0;Despejado;-0.48;-69.976;0.26;220.028;65;Tarde
Invierno;0;Despejado;-1.42;-89.974;0.26;260.027;55;Tarde
Invierno;0;Despejado;-2.36;-80.008;0.3;169.979;49;Tarde
Invierno;0;Despejado;-2.36;-80.008;0.3;190.012;50;Tarde
Invierno;0;Despejado;-3.3;-89.974;0.36;169.979;35;Noche
Invierno;0;Despejado;-3.3;-89.974;0.36;12.998;25;Noche
Invierno;0;Despejado;-4.24;-100.006;0.38;12.998;28;Noche
Invierno;0;Despejado;-5.18;-120.004;0.41;150.013;21;Noche
Invierno;1;Despejado;-5.18;-120.004;0.41;12.998;7;Noche
Invierno;1;Despejado;-6.12;-12.997;0.45;12.998;1;Noche
Invierno;1;Despejado;-6.12;-140.002;0.45;169.979;1;Noche
Invierno;1;Despejado;-7.06;-120.004;0.48;89.981;1;Noche
Invierno;1;Despejado;-7.06;-120.004;0.48;89.981;5;Mañana
Invierno;1;Despejado;-7.06;-109.972;0.48;60.032;15;Mañana
Invierno;1;Despejado;-7.06;-80.008;0.48;0;84;Mañana
Invierno;1;Despejado;-6.12;-69.976;0.49;0;177;Mañana
Invierno;1;Despejado;-5.18;-6.001;0.41;0;102;Mañana
Invierno;1;Despejado;-3.3;-69.976;0.42;0;40;Mañana
Invierno;1;Despejado;-3.3;-80.008;0.46;89.981;46;Mañana
Invierno;1;Niebla;-2.36;-69.976;0.42;12.998;63;Mañana
Invierno;1;Niebla;-1.42;-69.976;0.43;150.013;60;Tarde
Invierno;1;Niebla;-1.42;-69.976;0.46;150.013;45;Tarde
Invierno;1;Despejado;-0.48;-49.978;0.4;110.014;57;Tarde
Invierno;1;Despejado;-0.48;-6.001;0.47;169.979;70;Tarde
Invierno;1;Despejado;-1.42;-80.008;0.5;169.979;184;Tarde
Invierno;1;Despejado;-1.42;-69.976;0.59;12.998;153;Tarde
Invierno;1;Despejado;-1.42;-6.001;0.54;110.014;106;Tarde
Invierno;1;Despejado;-1.42;-69.976;0.59;12.998;81;Noche
Invierno;1;Despejado;-1.42;-6.001;0.63;110.014;59;Noche
Invierno;1;Niebla;-1.42;-69.976;0.63;150.013;35;Noche
Invierno;1;Niebla;-0.48;-6.001;0.64;169.979;24;Noche
Invierno;2;Niebla;-0.48;-69.976;0.69;190.012;9;Noche
Invierno;2;Niebla;-0.48;-49.978;0.69;110.014;5;Noche
Invierno;2;Despejado;-0.48;-6.001;0.69;150.013;2;Noche
Invierno;2;Despejado;-1.42;-49.978;0.74;70.015;1;Noche
Invierno;2;Despejado;-1.42;-69.976;0.74;150.013;9;Mañana
Invierno;2;Despejado;-0.48;-40.012;0.74;70.015;36;Mañana
Invierno;2;Despejado;-0.48;-6.001;0.74;150.013;108;Mañana
Invierno;2;Niebla;-0.48;-40.012;0.74;89.981;238;Mañana
Invierno;2;Niebla;1.4;-0.9982;0.64;60.032;144;Mañana
Invierno;2;Niebla;2.34;-0.0016;0.6;70.015;55;Mañana
Invierno;2;Niebla;3.28;-0.0016;0.6;89.981;61;Mañana
Invierno;2;Niebla;4.22;30.014;0.56;60.032;106;Mañana
Invierno;2;Niebla;4.22;19.982;0.56;89.981;93;Tarde
Invierno;2;Niebla;6.1;59.978;0.45;0;68;Tarde
Invierno;2;Niebla;7.04;7.001;0.42;0;84;Tarde
Invierno;2;Niebla;7.04;7.001;0.42;0;116;Tarde
Invierno;2;Despejado;6.1;59.978;0.45;0;222;Tarde
Invierno;2;Niebla;6.1;50.012;0.49;60.032;225;Tarde
Invierno;2;Niebla;4.22;10.016;0.65;110.014;146;Tarde
Invierno;2;Despejado;3.28;-0.9982;0.65;12.998;119;Noche
Invierno;2;Despejado;3.28;-0.9982;0.65;12.998;45;Noche
Invierno;2;Despejado;2.34;-0.9982;0.64;110.014;53;Noche
Invierno;2;Niebla;2.34;-0.9982;0.64;110.014;40;Noche
Invierno;3;Niebla;2.34;-0.9982;0.69;89.981;17;Noche
Invierno;3;Niebla;3.28;-0.0016;0.65;89.981;5;Noche
Invierno;3;Lluvia Leve;2.34;-0.9982;0.69;12.998;10;Noche
Invierno;3;Lluvia Leve;1.4;-40.012;0.86;190.012;1;Mañana
Invierno;3;Lluvia Leve;1.4;-40.012;0.86;190.012;8;Mañana
Invierno;3;Lluvia Leve;2.34;-20.014;0.87;199.995;30;Mañana
Invierno;3;Lluvia Leve;2.34;-20.014;0.87;199.995;72;Mañana
Invierno;3;Lluvia Leve;2.34;-20.014;0.87;199.995;58;Mañana
Invierno;3;Lluvia Leve;2.34;-20.014;0.93;190.012;28;Mañana
Invierno;3;Lluvia Leve;2.34;-2.998;0.93;220.028;41;Mañana
Invierno;3;Lluvia Leve;2.34;-2.998;0.93;220.028;48;Mañana
Invierno;3;Lluvia Leve;2.34;-2.998;0.93;220.028;47;Tarde
Invierno;3;Lluvia Leve;2.34;-2.998;0.93;239.994;36;Tarde
Invierno;3;Lluvia Leve;2.34;-40.012;0.93;310.009;43;Tarde
Invierno;3;Lluvia Fuerte;2.34;-2.998;0.93;220.028;36;Tarde
Invierno;3;Lluvia Leve;1.4;-40.012;0.93;239.994;26;Tarde
Invierno;4;Despejado;2.34;-0.9982;0.55;12.998;24;Tarde
Invierno;4;Despejado;2.34;-0.0016;0.55;70.015;84;Tarde
Invierno;4;Despejado;1.4;-0.9982;0.69;60.032;104;Tarde
Invierno;4;Despejado;1.4;-0.9982;0.69;60.032;79;Tarde
Invierno;4;Despejado;0.46;-20.014;0.74;60.032;59;Noche
Invierno;4;Despejado;0.46;-20.014;0.74;60.032;38;Noche
Invierno;4;Despejado;0.46;-20.014;0.74;60.032;27;Noche
Invierno;4;Despejado;0.46;-2.998;0.8;110.014;16;Noche
Invierno;5;Niebla;1.4;-20.014;0.75;89.981;9;Noche
Invierno;5;Niebla;1.4;-20.014;0.75;89.981;3;Noche
Invierno;5;Niebla;1.4;-20.014;0.75;110.014;2;Noche
Invierno;5;Niebla;1.4;-0.9982;0.75;70.015;1;Noche
Invierno;5;Niebla;0.46;-20.014;0.8;70.015;4;Mañana
Invierno;5;Niebla;0.46;-2.998;0.8;89.981;16;Mañana
Invierno;5;Niebla;-0.48;-2.998;0.86;60.032;60;Mañana
Invierno;5;Niebla;-0.48;-2.998;0.86;60.032;157;Mañana
Invierno;5;Lluvia Leve;0.46;-20.014;0.86;60.032;101;Mañana
Invierno;5;Lluvia Leve;0.46;-20.014;0.86;70.015;49;Mañana
Invierno;5;Lluvia Leve;0.46;-20.014;0.93;70.015;30;Mañana
Invierno;5;Lluvia Leve;0.46;-20.014;0.93;70.015;29;Mañana
Invierno;5;Lluvia Leve;0.46;-20.014;0.93;70.015;31;Tarde
Invierno;5;Lluvia Leve;2.34;19.982;0.8;0;38;Tarde
Invierno;5;Niebla;1.4;10.016;0.86;0;41;Tarde
Invierno;5;Despejado;2.34;19.982;0.8;0;80;Tarde
Invierno;5;Despejado;3.28;-0.0016;0.75;89.981;149;Tarde
Invierno;5;Despejado;3.28;-0.9982;0.75;12.998;109;Tarde
Invierno;5;Niebla;3.28;-0.0016;0.75;89.981;89;Tarde
Invierno;5;Niebla;3.28;-0.9982;0.7;12.998;62;Noche
Invierno;5;Niebla;2.34;-0.9982;0.75;89.981;58;Noche
Invierno;5;Despejado;3.28;-20.014;0.65;239.994;26;Noche
Invierno;5;Despejado;3.28;-0.9982;0.6;150.013;23;Noche
Invierno;6;Despejado;2.34;-2.998;0.64;239.994;28;Noche
Invierno;6;Despejado;2.34;-0.9982;0.64;12.998;20;Noche
Invierno;6;Despejado;2.34;-0.9982;0.64;110.014;15;Noche
Invierno;6;Despejado;1.4;-20.014;0.64;89.981;8;Noche
Invierno;6;Despejado;-0.48;-40.012;0.69;70.015;3;Noche
Invierno;6;Despejado;-0.48;-40.012;0.64;89.981;2;Mañana
Invierno;6;Despejado;-0.48;-40.012;0.59;70.015;5;Mañana
Invierno;6;Despejado;0.46;-2.998;0.55;110.014;34;Mañana
Invierno;6;Despejado;0.46;-20.014;0.59;60.032;34;Mañana
Invierno;6;Niebla;0.46;-20.014;0.64;70.015;55;Mañana
Invierno;6;Niebla;0.46;-2.998;0.64;89.981;64;Mañana
Invierno;6;Niebla;1.4;-2.998;0.59;12.998;78;Mañana
Invierno;6;Niebla;2.34;-0.9982;0.55;110.014;65;Tarde
Invierno;6;Niebla;2.34;-0.9982;0.6;89.981;99;Tarde
Invierno;6;Despejado;2.34;-20.014;0.69;169.979;120;Tarde
Invierno;6;Despejado;3.28;-0.0016;0.6;110.014;107;Tarde
Invierno;6;Despejado;3.28;30.014;0.6;0;91;Tarde
Invierno;6;Despejado;2.34;-0.9982;0.69;89.981;68;Tarde
Invierno;6;Niebla;2.34;-20.014;0.69;169.979;58;Tarde
Invierno;6;Despejado;0.46;-20.014;0.74;60.032;43;Noche
Invierno;6;Despejado;0.46;-20.014;0.74;60.032;36;Noche
Invierno;6;Despejado;-0.48;-2.998;0.8;60.032;32;Noche
Invierno;6;Despejado;-0.48;-2.998;0.8;60.032;33;Noche
Invierno;0;Despejado;-0.48;-40.012;0.8;70.015;33;Noche
Invierno;0;Despejado;-1.42;-20.014;0.8;0;29;Noche
Invierno;0;Despejado;-0.48;-0.9982;0.8;0;11;Noche
Invierno;0;Despejado;-1.42;-20.014;0.93;0;8;Noche
Invierno;0;Despejado;-1.42;-20.014;0.93;0;1;Noche
Invierno;0;Despejado;-1.42;-20.014;0.86;0;3;Mañana
Invierno;0;Despejado;-1.42;-20.014;0.86;0;3;Mañana
Invierno;0;Niebla;-1.42;-20.014;0.86;0;12;Mañana
Invierno;0;Niebla;-0.48;-0.9982;0.8;0;38;Mañana
Invierno;0;Niebla;0.46;-0.0016;0.8;0;64;Mañana
Invierno;0;Despejado;2.34;19.982;0.75;0;59;Mañana
Invierno;0;Despejado;6.1;50.012;0.52;70.015;97;Mañana
Invierno;0;Despejado;5.16;30.014;0.61;70.015;84;Tarde
Invierno;0;Despejado;5.16;3.998;0.61;60.032;122;Tarde
Invierno;0;Despejado;6.1;59.978;0.56;0;109;Tarde
Invierno;0;Despejado;6.1;59.978;0.56;0;123;Tarde
Invierno;0;Despejado;6.1;30.014;0.56;12.998;77;Tarde
Invierno;0;Despejado;4.22;10.016;0.65;110.014;65;Tarde
Invierno;0;Despejado;4.22;10.016;0.65;12.998;55;Tarde
Invierno;0;Niebla;4.22;19.982;0.65;70.015;33;Noche
Invierno;0;Niebla;3.28;-0.0016;0.7;110.014;28;Noche
Invierno;0;Niebla;3.28;-0.9982;0.7;12.998;21;Noche
Invierno;0;Niebla;3.28;-20.014;0.65;190.012;21;Noche
Invierno;1;Niebla;3.28;-0.9982;0.65;150.013;7;Noche
Invierno;1;Despejado;2.34;-20.014;0.64;169.979;7;Noche
Invierno;1;Despejado;2.34;-0.9982;0.64;12.998;1;Noche
Invierno;1;Despejado;2.34;-0.9982;0.64;12.998;2;Noche
Invierno;1;Despejado;1.4;-2.998;0.59;150.013;2;Noche
Invierno;1;Despejado;0.46;-49.978;0.64;190.012;8;Mañana
Invierno;1;Despejado;-0.48;-69.976;0.69;220.028;37;Mañana
Invierno;1;Niebla;-0.48;-69.976;0.64;190.012;72;Mañana
Invierno;1;Niebla;-0.48;-69.976;0.59;190.012;185;Mañana
Invierno;1;Niebla;-0.48;-69.976;0.59;199.995;112;Mañana
Invierno;1;Niebla;-0.48;-6.001;0.59;12.998;69;Mañana
Invierno;1;Niebla;-0.48;-6.001;0.59;12.998;48;Mañana
Invierno;1;Niebla;0.46;-20.014;0.55;70.015;68;Mañana
Invierno;1;Niebla;-0.48;-0.9982;0.59;0;54;Tarde
Invierno;1;Niebla;0.46;-2.998;0.55;89.981;86;Tarde
Invierno;1;Niebla;-0.48;-40.012;0.59;89.981;44;Tarde
Invierno;1;Niebla;-0.48;-40.012;0.56;12.998;86;Tarde
Invierno;1;Niebla;-0.48;-6.001;0.59;12.998;161;Tarde
Invierno;1;Niebla;-0.48;-6.001;0.55;150.013;156;Tarde
Invierno;1;Despejado;6.1;50.012;0.61;70.015;111;Tarde
Invierno;1;Lluvia Leve;-0.48;-49.978;0.59;110.014;78;Noche
Invierno;1;Lluvia Leve;-0.48;-2.998;0.59;60.032;56;Noche
Invierno;1;Niebla;-0.48;-40.012;0.59;70.015;34;Noche
Invierno;1;Niebla;-0.48;-2.998;0.64;60.032;17;Noche
Invierno;2;Niebla;-0.48;-40.012;0.64;70.015;8;Noche
Invierno;2;Niebla;-0.48;-40.012;0.69;70.015;3;Noche
Invierno;2;Niebla;-0.48;-0.9982;0.69;0;2;Noche
Invierno;2;Niebla;-0.48;-0.9982;0.69;0;2;Noche
Invierno;2;Lluvia Leve;-1.42;-20.014;0.93;0;3;Mañana
Invierno;2;Lluvia Leve;-1.42;-20.014;0.93;0;22;Mañana
Invierno;2;Lluvia Leve;-0.48;-0.9982;0.93;0;52;Mañana
Invierno;2;Lluvia Leve;-0.48;-0.9982;0.93;0;135;Mañana
Invierno;2;Niebla;-0.48;-0.9982;0.93;0;116;Mañana
Invierno;2;Niebla;-0.48;-0.9982;0.93;0;47;Mañana
Invierno;2;Niebla;0.46;-0.0016;0.86;0;51;Mañana
Invierno;2;Niebla;1.4;10.016;0.86;0;55;Mañana
Invierno;2;Niebla;1.4;10.016;0.86;0;52;Tarde
Invierno;2;Niebla;2.34;10.016;0.8;60.032;54;Tarde
Invierno;2;Niebla;3.28;30.014;0.75;0;52;Tarde
Invierno;2;Niebla;3.28;-0.0016;0.75;89.981;64;Tarde
Invierno;2;Niebla;3.28;30.014;0.75;0;176;Tarde
Invierno;2;Niebla;3.28;10.016;0.81;70.015;168;Tarde
Invierno;2;Niebla;3.28;-0.0016;0.81;89.981;108;Tarde
Invierno;2;Niebla;2.34;-0.9982;0.87;89.981;74;Noche
Invierno;2;Niebla;2.34;-0.9982;0.87;89.981;64;Noche
Invierno;2;Niebla;2.34;10.016;0.87;60.032;36;Noche
Invierno;2;Lluvia Leve;1.4;-2.998;0.93;12.998;16;Noche
Invierno;3;Lluvia Leve;2.34;-0.0016;0.93;70.015;2;Noche
Invierno;3;Lluvia Leve;2.34;-0.9982;0.93;12.998;3;Noche
Invierno;3;Lluvia Leve;2.34;-0.9982;0.93;89.981;4;Noche
Invierno;3;Lluvia Leve;2.34;-0.9982;0.93;89.981;1;Noche
Invierno;3;Lluvia Leve;2.34;-20.014;0.93;190.012;1;Noche
Invierno;3;Lluvia Leve;2.34;-0.0016;0.93;70.015;3;Mañana
Invierno;3;Lluvia Leve;2.34;-0.0016;0.93;70.015;18;Mañana
Invierno;3;Lluvia Leve;2.34;-20.014;0.93;150.013;49;Mañana
Invierno;3;Lluvia Leve;2.34;-20.014;0.93;150.013;155;Mañana
Invierno;3;Niebla;3.28;10.016;0.93;60.032;123;Mañana
Invierno;3;Niebla;2.34;19.982;1;0;61;Mañana
Invierno;3;Niebla;3.28;-0.9982;0.93;12.998;52;Mañana
Invierno;3;Niebla;3.28;-0.9982;0.93;150.013;64;Mañana
Invierno;3;Despejado;7.98;59.978;0.93;110.014;75;Tarde
Invierno;3;Despejado;9.86;99.974;0.82;260.027;63;Tarde
Invierno;3;Despejado;9.86;99.974;0.76;220.028;76;Tarde
Invierno;3;Despejado;8.92;59.978;0.71;199.995;103;Tarde
Invierno;3;Despejado;8.92;50.012;0.53;350.008;190;Tarde
Invierno;3;Despejado;7.98;30.014;0.42;369.974;182;Tarde
Invierno;3;Despejado;5.16;-0.0016;0.45;329.975;91;Tarde
Invierno;3;Despejado;3.28;-2.998;0.48;369.974;75;Noche
Invierno;3;Despejado;2.34;-2.998;0.47;220.028;63;Noche
Invierno;3;Despejado;2.34;-20.014;0.44;169.979;40;Noche
Invierno;3;Despejado;1.4;-49.978;0.44;300.026;32;Noche
Invierno;4;Despejado;1.4;-49.978;0.4;300.026;12;Noche
Invierno;4;Despejado;1.4;-6.001;0.44;350.008;5;Noche
Invierno;4;Despejado;0.46;-49.978;0.43;169.979;2;Noche
Invierno;4;Despejado;0.46;-49.978;0.43;169.979;1;Noche
Invierno;4;Despejado;-0.48;-69.976;0.5;199.995;2;Mañana
Invierno;4;Despejado;-0.48;-69.976;0.43;239.994;39;Mañana
Invierno;4;Despejado;-1.42;-80.008;0.5;220.028;87;Mañana
Invierno;4;Despejado;-1.42;-80.008;0.5;239.994;188;Mañana
Invierno;4;Despejado;-0.48;-69.976;0.47;199.995;133;Mañana
Invierno;4;Despejado;0.46;-6.001;0.43;220.028;52;Mañana
Invierno;4;Despejado;0.46;-69.976;0.43;300.026;64;Mañana
Invierno;4;Despejado;1.4;-40.012;0.4;239.994;69;Mañana
Invierno;4;Despejado;1.4;-49.978;0.4;279.993;51;Tarde
Invierno;4;Despejado;2.34;-2.998;0.37;260.027;47;Tarde
Invierno;4;Despejado;2.34;-2.998;0.37;220.028;60;Tarde
Invierno;4;Despejado;2.34;-20.014;0.37;169.979;78;Tarde
Invierno;4;Despejado;1.4;-2.998;0.4;12.998;175;Tarde
Invierno;4;Despejado;1.4;-20.014;0.4;110.014;147;Tarde
Invierno;4;Despejado;1.4;10.016;0.4;0;96;Tarde
Invierno;4;Despejado;1.4;-0.9982;0.47;60.032;109;Noche
Invierno;4;Despejado;0.46;-20.014;0.55;70.015;54;Noche
Invierno;4;Despejado;0.46;-20.014;0.51;60.032;41;Noche
Invierno;4;Despejado;1.4;-0.9982;0.47;70.015;38;Noche
Invierno;5;Niebla;1.4;10.016;0.44;0;13;Noche
Invierno;5;Niebla;-0.48;-0.9982;0.59;0;7;Noche
Invierno;5;Niebla;-1.42;-49.978;0.63;70.015;1;Noche
Invierno;5;Niebla;-1.42;-49.978;0.63;70.015;1;Noche
Invierno;5;Niebla;-1.42;-6.001;0.63;89.981;7;Mañana
Invierno;5;Niebla;-0.48;-0.9982;0.55;0;28;Mañana
Invierno;5;Despejado;-1.42;-20.014;0.59;0;87;Mañana
Invierno;5;Despejado;-1.42;-6.001;0.74;89.981;220;Mañana
Invierno;5;Niebla;-0.48;-40.012;0.8;89.981;127;Mañana
Invierno;5;Niebla;1.4;-20.014;0.51;89.981;51;Mañana
Invierno;5;Despejado;2.34;-0.9982;0.51;110.014;64;Mañana
Invierno;5;Niebla;3.28;-0.0016;0.48;110.014;86;Mañana
Invierno;5;Niebla;4.22;10.016;0.5;150.013;82;Tarde
Invierno;5;Niebla;5.16;19.982;0.45;110.014;91;Tarde
Invierno;5;Niebla;5.16;19.982;0.48;169.979;90;Tarde
